,TEAM_OPEN,TEAM_HIGH,TEAM_LOW,TEAM_CLOSE,TEAM_VOLUME,TEAM_ema10,TEAM_ema30,TEAM_ema50,TEAM_ma10,TEAM_ma30,TEAM_ma50,TEAM_ma100,TEAM_rsi2,TEAM_rsi6,TEAM_rsi14,TEAM_rsi30,SMT_OPEN,SMT_HIGH,SMT_LOW,SMT_CLOSE,SMT_VOLUME,SMT_ema10,SMT_ema30,SMT_ema50,SMT_ma10,SMT_ma30,SMT_ma50,SMT_ma100,SMT_rsi2,SMT_rsi6,SMT_rsi14,SMT_rsi30,CCET_OPEN,CCET_HIGH,CCET_LOW,CCET_CLOSE,CCET_VOLUME,CCET_ema10,CCET_ema30,CCET_ema50,CCET_ma10,CCET_ma30,CCET_ma50,CCET_ma100,CCET_rsi2,CCET_rsi6,CCET_rsi14,CCET_rsi30,HANA_OPEN,HANA_HIGH,HANA_LOW,HANA_CLOSE,HANA_VOLUME,HANA_ema10,HANA_ema30,HANA_ema50,HANA_ma10,HANA_ma30,HANA_ma50,HANA_ma100,HANA_rsi2,HANA_rsi6,HANA_rsi14,HANA_rsi30,DELTA_OPEN,DELTA_HIGH,DELTA_LOW,DELTA_CLOSE,DELTA_VOLUME,DELTA_ema10,DELTA_ema30,DELTA_ema50,DELTA_ma10,DELTA_ma30,DELTA_ma50,DELTA_ma100,DELTA_rsi2,DELTA_rsi6,DELTA_rsi14,DELTA_rsi30,KCE_OPEN,KCE_HIGH,KCE_LOW,KCE_CLOSE,KCE_VOLUME,KCE_ema10,KCE_ema30,KCE_ema50,KCE_ma10,KCE_ma30,KCE_ma50,KCE_ma100,KCE_rsi2,KCE_rsi6,KCE_rsi14,KCE_rsi30,NEX_OPEN,NEX_HIGH,NEX_LOW,NEX_CLOSE,NEX_VOLUME,NEX_ema10,NEX_ema30,NEX_ema50,NEX_ma10,NEX_ma30,NEX_ma50,NEX_ma100,NEX_rsi2,NEX_rsi6,NEX_rsi14,NEX_rsi30,SVI_OPEN,SVI_HIGH,SVI_LOW,SVI_CLOSE,SVI_VOLUME,SVI_ema10,SVI_ema30,SVI_ema50,SVI_ma10,SVI_ma30,SVI_ma50,SVI_ma100,SVI_rsi2,SVI_rsi6,SVI_rsi14,SVI_rsi30,METCO_OPEN,METCO_HIGH,METCO_LOW,METCO_CLOSE,METCO_VOLUME,METCO_ema10,METCO_ema30,METCO_ema50,METCO_ma10,METCO_ma30,METCO_ma50,METCO_ma100,METCO_rsi2,METCO_rsi6,METCO_rsi14,METCO_rsi30,set50_index,set100_index,foreign_SET.BUY,foreign_SET.SELL,DELTA_gg_trend,เทคโนโลยี,ชิ้นส่วนอิเล็กทรอนิกส์,delta หุ้น,delta airlines,AS_top3_SET100_corr,NER_top3_SET100_corr,BOL_top3_SET100_corr
2020-11-13,0.8799999952316284,0.8999999761581421,0.8399999737739563,0.8600000143051147,24400.0,0.8623677819113635,0.8621604837934034,0.8575488367550348,0.8610000073909759,0.8700000027815501,0.8622000014781952,0.8622999995946884,20.95454775072413,46.99435532470195,49.055365671534815,50.9220917580212,2.940000057220459,2.940000057220459,2.859999895095825,2.880000114440918,2351600.0,2.8950053060124237,2.8644468341858507,2.753484657640405,2.9300000190734865,2.8993333260218304,2.8335999965667726,2.349599999189377,52.87750743778561,48.15726480975241,50.21113767594025,53.58982642540405,2.0492310523986816,2.123076915740967,2.0492310523986816,2.1046159267425537,5175623.0,2.090173999667246,2.080049131192386,2.0182216165900773,2.082461643218994,2.139077003796895,2.0176616144180297,1.8265846514701842,73.66663194818815,52.01940561000405,51.0461477844118,53.45224793757887,37.0,38.0,36.75,37.25,8063200.0,39.87804901521923,42.74429222399303,42.40593532418805,40.4,44.583333333333336,43.695,38.9325,49.55290017570381,31.318281692395097,36.478614935514464,43.903440354183125,172.5,177.5,172.5,175.0,2027500.0,178.4174047660954,174.57946909336096,162.77230409861102,181.5,182.11666666666667,163.86,125.6075,59.95109280433265,44.89189202988196,49.39313100549756,55.48836422452387,36.75,38.25,36.5,38.0,8429000.0,37.6384966658894,36.6710476912775,34.80347496002572,38.075,37.125,34.305,29.996499996185303,77.71757561748923,52.09447216918069,53.25373174512535,56.76072803724218,4.480000019073486,4.579999923706055,4.480000019073486,4.5,8548800.0,4.42863055461222,4.399221088727342,4.431007075493555,4.396000051498413,4.362666622797648,4.3759999847412105,4.604300003051758,57.48772833697371,56.561602221549585,53.338354772736864,50.936210795272494,4.639999866485596,4.78000020980835,4.579999923706055,4.699999809265137,7022300.0,4.795032720865963,4.727705724912957,4.487809250724337,4.834000015258789,4.854333321253459,4.416599998474121,3.8291000008583067,66.1540980565969,42.779313050437864,48.51542164629171,53.81768802341886,174.0,175.0,174.0,175.0,600.0,173.48389979756712,166.63949584741863,160.44797858374776,173.95,168.03333333333333,157.74,145.825,61.91612021360918,63.655465744498365,67.34158977713292,68.10414421102283,,,,,,,,,,4.400000095367432,4.300000190734863,5.900000095367432
2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,42.0,0.0,4.0,20.0,,,
2020-11-16,0.8600000143051147,0.8899999856948853,0.8600000143051147,0.8700000047683716,31800.0,0.8637554587944558,0.8626662593401755,0.858037117853597,0.8640000104904175,0.8690000037352245,0.8634000015258789,0.8614999997615814,68.72991624208842,58.1710298180802,52.782274120219476,52.3714019209497,2.9200000762939453,2.9200000762939453,2.799999952316284,2.799999952316284,1969700.0,2.877731605340398,2.8602889708394272,2.755308786843381,2.9240000247955322,2.905999994277954,2.837999997138977,2.3652999985218046,25.239925369813413,40.66643447373384,46.94479281238871,52.01182133728437,2.030769109725952,2.0492310523986816,1.9384620189666748,1.9753849506378174,12873246.0,2.069303263480077,2.073296603414672,2.0165417473370475,2.0769232273101808,2.135384702682495,2.0248616123199463,1.831938500404358,19.117820612470986,36.88380089770575,44.24314785656541,49.6251305568967,36.75,37.0,35.75,36.5,15178100.0,39.26385828517937,42.34143466115477,42.17433001735714,39.825,44.31666666666667,43.62,39.0175,25.28496988216611,28.604520059090756,35.15519014404795,43.07024415482289,177.5,180.0,175.5,178.0,2018100.0,178.3415129904417,174.8001485066925,163.36946864376353,181.2,182.56666666666666,165.04,126.855,74.84228002076034,49.07823704011842,51.11848294204593,56.29925844154108,37.75,38.0,36.75,37.25,8645100.0,37.56786090845496,36.70839945313057,34.899417118456086,37.95,37.333333333333336,34.46,30.182999992370604,50.35983539356762,47.38201846141299,50.914592348078735,55.35811669170627,4.539999961853027,4.639999866485596,4.539999961853027,4.559999942779541,10795300.0,4.452515897915369,4.409593918021032,4.436065619308692,4.436000061035156,4.378666623433431,4.370799980163574,4.610500001907349,79.3340488241891,60.54293521324702,55.05028473475792,51.74427737222711,4.699999809265137,4.71999979019165,4.599999904632568,4.639999866485596,4986700.0,4.766844929160442,4.722047282433772,4.4937775101659545,4.809999990463257,4.8776666482289635,4.441399993896485,3.8462999987602235,40.07104254886735,39.59449822102816,47.13158231352956,53.0429120673613,172.0,176.0,165.0,165.0,11300.0,171.9413725616458,166.53372192177875,160.62648922752234,173.6,168.4,158.34,146.14,3.8298942790368304,25.38658824377193,45.659747014752114,56.00623503791937,,,,,,,,,,5.699999809265137,4.239999771118164,6.050000190734863
2020-11-17,0.8700000047683716,0.8899999856948853,0.8700000047683716,0.8700000047683716,175600.0,0.8648908307897132,0.8631394042065107,0.8585062506737843,0.8650000095367432,0.8683333377043406,0.8644000017642974,0.8608999997377396,68.72991624208842,58.17102981808021,52.78227412021947,52.3714019209497,2.799999952316284,2.880000114440918,2.759999990463257,2.799999952316284,1503900.0,2.863598577517832,2.85639935674116,2.7570613815678087,2.9120000123977663,2.906666660308838,2.8423999977111816,2.3809999978542327,25.239925369813413,40.66643447373384,46.94479281238871,52.01182133728437,1.9753849506378174,1.99384605884552,1.956923007965088,1.956923007965088,3536757.0,2.0488704897500787,2.065788629514699,2.014203757557755,2.067692422866821,2.131692401568095,2.03132315158844,1.8370154201984406,15.779370316497225,35.13144457863625,43.35422439093797,49.1055292499533,36.5,37.25,36.0,36.75,10998000.0,38.80679314241948,41.98069694108027,41.96161119314706,39.125,44.05,43.525,39.105,43.67471788063377,30.996219747366222,35.98883312630803,43.44037666895795,180.0,184.5,180.0,181.5,1594600.0,178.9157833558159,175.23239699013172,164.08046987341987,181.45,182.78333333333333,166.18,128.13,86.52932617744526,53.973290915415184,53.12632126434266,57.23942379724289,37.5,37.5,36.25,36.5,12451800.0,37.37370437964496,36.69495432712214,34.96218507459506,37.675,37.458333333333336,34.585,30.352999992370606,29.553379130306467,42.742271465074346,48.6149485513477,53.978267609082486,4.599999904632568,4.599999904632568,4.460000038146973,4.460000038146973,10172400.0,4.453876650684751,4.412845925771093,4.437004223969017,4.4520000457763675,4.38866662979126,4.362399978637695,4.616100001335144,29.242807301812007,51.16407930102273,51.649159400881096,50.3155150554213,4.639999866485596,4.659999847412109,4.5,4.5,5841100.0,4.718327669313088,4.707721651309012,4.494021529375133,4.75499997138977,4.894999980926514,4.4601999950408935,3.862299997806549,14.109718391325687,32.76461236078373,43.979364097469045,51.26158696914827,165.5,169.0,165.5,168.0,1200.0,171.2247593686193,166.62832050747045,160.91564651271756,173.5,168.86666666666667,159.0,146.47,38.466345263869755,38.66185262780392,50.77966846925114,58.30485302216744,,,,,,,,,,6.349999904632568,4.119999885559082,6.0
2020-11-18,0.8700000047683716,0.8799999952316284,0.8700000047683716,0.8799999952316284,65300.0,0.867637951597334,0.8642271842726473,0.8593491426172292,0.8670000076293946,0.8676666716734568,0.865400002002716,0.8601999998092651,90.85032005675268,67.9136073010309,56.475088973078854,53.830475550134565,2.819999933242798,2.859999895095825,2.799999952316284,2.859999895095825,925800.0,2.862944271622921,2.856631649538235,2.761098186019888,2.8860000133514405,2.905333320299784,2.8487999963760378,2.3977999973297117,70.88794306040235,49.20040030217241,49.786081879722616,53.11977654874839,1.956923007965088,2.01230788230896,1.956923007965088,1.9753849506378174,4484565.0,2.0355094826387585,2.0599561341032873,2.012681451404032,2.0492309093475343,2.1255385637283326,2.038153929710388,1.8423692691326141,37.57967463967975,38.63026950702828,44.55392760621586,49.65088968829298,37.0,39.5,36.5,39.0,24801700.0,38.841921661979576,41.78839391262348,41.84546957772953,38.425,43.85,43.48,39.2225,89.62773266677898,49.328715674153734,43.08115081643427,46.66862169110337,184.0,190.0,183.5,188.0,2999100.0,180.5674591093039,176.05611331334904,165.01849066269753,180.85,183.2,167.55,129.4875,95.05749584061194,62.09391698251802,56.68472434340603,58.93664495248519,36.75,38.25,36.75,38.25,10473400.0,37.53303085607315,36.79527985440458,35.091118993238396,37.35,37.625,34.755,30.54349998474121,75.94085664358575,55.063143826280246,53.852496158922634,56.5900648657747,4.480000019073486,4.579999923706055,4.460000038146973,4.559999942779541,8253300.0,4.473171794701985,4.422339733320025,4.441827585490998,4.486000061035156,4.40066663424174,4.357599973678589,4.624300000667572,68.73015247264956,58.819354196493975,54.665475258253196,51.6952966185008,4.539999961853027,4.699999809265137,4.5,4.579999923706055,11823400.0,4.693177170111809,4.699481539850757,4.497393231113601,4.692999982833863,4.907666651407878,4.482199993133545,3.8790999960899355,50.650164944230355,39.876224230808724,46.19389842168495,52.210301016747735,168.0,170.0,168.0,169.5,2200.0,170.91116675614305,166.81359015214977,161.25228782594434,172.85,169.08333333333334,159.69,146.825,54.75992771004058,44.57825529290228,53.15622535019312,59.402021546228966,,,,,,,,,,6.449999809265137,4.21999979019165,6.0
2020-11-19,0.8899999856948853,0.9100000262260437,0.8799999952316284,0.8799999952316284,293500.0,0.8698855958944783,0.8652447849796784,0.8601589799746566,0.8680000066757202,0.8670000056425731,0.8664000022411347,0.8594999998807907,90.85032005675268,67.9136073010309,56.47508897307886,53.83047555013455,2.819999933242798,2.859999895095825,2.799999952316284,2.799999952316284,1597800.0,2.8514998499308053,2.852977991652948,2.762623745482492,2.8519999980926514,2.9006666501363116,2.854799995422363,2.414399996995926,31.914440927307083,41.95851264631158,47.07133936310772,51.88064737788221,1.99384605884552,2.086153984069824,1.99384605884552,2.01230788230896,3531773.0,2.0312910098515222,2.0568820533423633,2.0126668016355977,2.0418462991714477,2.1218462626139325,2.045723166465759,1.8482769680023194,69.33209931410912,45.663855897664284,46.97277600154005,50.74289302071516,39.0,40.0,38.0,38.5,15911300.0,38.779754087074195,41.57623946664777,41.714274692328374,37.775,43.68333333333333,43.43,39.3425,65.7769817609068,46.06516698894702,41.96832737000157,46.06420794540448,189.5,194.5,189.5,194.5,2435800.0,183.10064836215776,177.24604148668138,166.17462828376821,180.4,183.98333333333332,169.1,130.8975,97.81901815703309,68.71711366064068,59.95830634523061,60.55620422193357,38.5,39.0,38.0,38.0,9584700.0,37.617934336787116,36.87300373476558,35.20519275820944,37.075,37.766666666666666,34.945,30.730499992370607,63.9159481028703,53.10421114728226,53.02106503407706,56.1193968249053,4.619999885559082,4.900000095367432,4.619999885559082,4.880000114440918,62892600.0,4.547140580109064,4.4518662095213735,4.4590108219204065,4.546000051498413,4.423333311080933,4.363199977874756,4.636500000953674,93.16004071062206,74.29326752859104,62.68717236278043,55.762140772221294,4.559999942779541,4.619999885559082,4.539999961853027,4.539999961853027,4182600.0,4.665326768610211,4.689192405786387,4.49906408329946,4.631999969482422,4.906999985376994,4.503799991607666,3.8956999945640565,35.53321127719121,37.49657480092429,45.231119862953925,51.689870621154085,170.0,170.0,169.5,170.0,700.0,170.74550007320792,167.01916498104333,161.5953353621818,172.2,169.31666666666666,160.37,147.19,61.5478018980014,46.63711320860805,53.954322888056204,59.767087477780834,,,,,,,,,,6.25,4.159999847412109,6.0
2020-11-20,0.8799999952316284,0.8999999761581421,0.8799999952316284,0.8799999952316284,13900.0,0.871724577592142,0.8661967340281913,0.8609370590043418,0.8700000047683716,0.8663333396116892,0.8672000026702881,0.8580000001192093,90.85032005675268,67.9136073010309,56.475088973078854,53.83047555013455,2.799999952316284,2.8399999141693115,2.799999952316284,2.799999952316284,1329500.0,2.8421362321827104,2.8495600536312278,2.7640894790838173,2.8299999952316286,2.8953333139419555,2.8535999965667727,2.4305999970436094,31.914440927307083,41.95851264631158,47.07133936310772,51.88064737788222,2.01230788230896,2.0492310523986816,1.99384605884552,2.01230788230896,5047573.0,2.0278395321165106,2.0540063003724667,2.0126527263678864,2.0400001764297486,2.118769327799479,2.052184703350067,1.8539077365398406,69.33209931410912,45.663855897664284,46.97277600154005,50.74289302071516,38.5,39.25,38.25,38.75,9713700.0,38.774344253060704,41.39390143654146,41.598028625962556,37.5,43.49166666666667,43.37,39.455,72.96992845502751,48.12439625626262,42.76441302841218,46.42311342721079,196.0,198.0,190.0,190.5,2307200.0,184.4459850235836,178.10113558431485,167.1285644295028,180.5,184.36666666666667,170.5,132.2725,57.961091731918714,60.86391622291317,57.09849038264352,59.072998729601984,38.25,39.0,38.25,38.25,8372500.0,37.73285536646218,36.961842203490384,35.32459696376986,37.0,37.90833333333333,35.13,30.915999984741212,72.59490600317805,55.024284560044975,53.78939327057138,56.49372257194877,5.0,5.050000190734863,4.679999828338623,4.800000190734863,76111100.0,4.593115054768299,4.4743264663738564,4.472382954030778,4.590000057220459,4.43133331934611,4.371599979400635,4.647500002384186,66.99127160844289,66.76684697003283,59.83662459082381,54.573869823750044,4.579999923706055,4.619999885559082,4.539999961853027,4.539999961853027,3483500.0,4.6425400764725415,4.679567086822944,4.500669411870188,4.59399995803833,4.90099999109904,4.519399991035462,3.9128999948501586,35.53321127719121,37.49657480092429,45.231119862953925,51.68987062115409,170.0,170.0,168.5,169.5,800.0,170.51904551444284,167.1792188532341,161.9053222107237,171.6,169.5,161.04,147.545,47.34146315786979,44.646816054368706,52.982205296061274,59.21624048172917,,,,,,,,,,6.050000190734863,4.400000095367432,6.0
2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,58.0,38.0,7.0,0.0,,,
2020-11-23,0.8999999761581421,0.8999999761581421,0.8700000047683716,0.8899999856948853,16600.0,0.8750473790653679,0.8677324276841071,0.8620767816196573,0.8730000019073486,0.8656666715939839,0.8682000029087067,0.8565000003576279,98.62600631806076,77.12161688078476,60.348277003347675,55.34490888346769,2.740000009536743,2.7799999713897705,2.7200000286102295,2.740000009536743,2934600.0,2.8235660098834434,2.842491663689648,2.76314479400354,2.8139999866485597,2.8833333174387614,2.8575999975204467,2.4448999977111816,9.975877953999893,34.620492764086016,44.271614085255436,50.61706427931825,2.0492310523986816,2.0676920413970947,2.01230788230896,2.030769109725952,5001531.0,2.0283721825909544,2.052507126782369,2.013363172774085,2.0233847856521607,2.112000099817912,2.0595693254470824,1.8600000476837157,84.79801349568761,49.805789436512974,48.281116441147304,51.307961431577944,38.75,39.25,38.25,38.5,7009200.0,38.72446347977694,41.20719811805492,41.476537307297356,37.4,43.28333333333333,43.315,39.565,51.37434904050463,46.01612422891737,42.141836345206656,46.105732217420176,192.5,202.0,192.0,198.5,4007800.0,187.0012604738411,179.41719135306874,168.35881680481643,181.0,184.46666666666667,172.0,133.7175,84.01479821119831,69.28766923806145,61.09523337950474,61.04695421154064,38.5,38.5,37.5,38.0,11071000.0,37.78142711801451,37.02882012584585,35.42951472989653,37.075,38.025,35.315,31.08599998474121,49.01612849476817,52.44743260689984,52.85840888596142,55.99954292996918,4.679999828338623,4.739999771118164,4.539999961853027,4.579999923706055,30365500.0,4.590730485484254,4.481144108782385,4.476603227351377,4.570000028610229,4.435999981562296,4.3763999748229985,4.656300001144409,26.323113152327373,50.038351096586396,52.73486739527663,51.454571588821516,4.599999904632568,4.639999866485596,4.539999961853027,4.579999923706055,5773400.0,4.631169139605907,4.673143398879919,4.50378041233434,4.5739999294281,4.896333328882853,4.539399991035461,3.930499994754791,70.61453516680825,42.442665935696105,46.523743692159954,52.19976822654452,170.0,174.0,169.5,174.0,7100.0,171.15194632999865,167.61926924979963,162.37962330049925,171.6,169.55,161.82,147.95,89.78441091803833,62.110308112576746,59.97226334682694,62.439300075122425,,,,,,,,,,6.199999809265137,4.300000190734863,5.949999809265137
2020-11-24,0.8999999761581421,0.8999999761581421,0.8799999952316284,0.8899999856948853,1000.0,0.8777660348161892,0.8691690443299638,0.8631718092304506,0.8759999990463256,0.8653333385785421,0.8692000031471252,0.8550000005960464,98.62600631806076,77.12161688078476,60.348277003347675,55.34490888346768,2.759999990463257,2.799999952316284,2.7200000286102295,2.7200000286102295,1392200.0,2.804735831470132,2.8345889775554918,2.7614528424194886,2.8099999904632567,2.871999986966451,2.861999998092651,2.458699997663498,6.840858281725717,32.35696137622572,43.34612235224429,50.19549864861338,2.030769109725952,2.0492310523986816,2.01230788230896,2.0492310523986816,6641372.0,2.0321647043741775,2.0522957671447117,2.014769756288775,2.0215386867523195,2.1058462699254354,2.0671385669708253,1.8663692784309387,92.43172089198329,54.01258475791893,49.61981603395301,51.87905381684717,38.5,39.25,37.75,38.0,13201800.0,38.592742847090214,41.00028211043848,41.340202510932755,37.675,43.09166666666667,43.275,39.6725,23.525131683729732,41.63823374650813,40.860598556401364,45.46266686903098,196.5,198.0,193.0,193.0,2128000.0,188.09194038768817,180.29350158835462,169.32513771443146,183.95,184.45,173.48,135.1075,45.360460335743824,58.8392756092941,57.15310414809321,59.022351129134115,38.0,39.0,37.0,37.25,15938100.0,37.68480400564823,37.04308979514612,35.500906309116274,37.425,38.125,35.495,31.245499992370604,16.62242077678272,44.8808669978264,50.059198255222576,54.51947770169643,4.619999885559082,4.679999828338623,4.539999961853027,4.539999961853027,13022200.0,4.58150675391494,4.484941260593395,4.479089373802422,4.584000015258789,4.429333321253458,4.377599973678588,4.6649000000953675,21.563048871242408,47.44475779808835,51.53718819860951,50.90728885914692,4.579999923706055,4.639999866485596,4.519999980926514,4.539999961853027,5654700.0,4.61459292546902,4.664553499716893,4.505200786825268,4.585999917984009,4.89233333269755,4.558999991416931,3.9478999948501587,33.8134990209879,38.761850472327865,45.37056355345385,51.63597428522172,170.0,170.0,168.0,168.0,6000.0,170.5788651790898,167.64383252400611,162.60003022989144,170.8,169.45,162.48,148.31,28.5089446623869,41.275139588537584,49.42202075614606,56.30213333665647,,,,,,,,,,6.099999904632568,4.260000228881836,5.900000095367432
2020-11-25,0.8899999856948853,0.8999999761581421,0.8799999952316284,0.8999999761581421,52100.0,0.8818085696056351,0.8711581367059753,0.8646160510707522,0.8789999961853028,0.8650000035762787,0.8708000028133392,0.853299999833107,99.6876808679878,83.81145029243723,64.05769659735245,56.85926768284035,2.7200000286102295,2.7799999713897705,2.680000066757202,2.680000066757202,3075800.0,2.7820566015223265,2.824615499439473,2.7582586159229283,2.8,2.859333324432373,2.864400000572205,2.4725999987125395,3.0308979716404236,27.968312973406153,41.47851709338478,49.345209776148515,2.0492310523986816,2.0492310523986816,2.01230788230896,2.030769109725952,992224.0,2.0319109598926817,2.05090695053705,2.0153971819137624,2.0196924924850466,2.0996924082438153,2.0743385696411134,1.8727385091781616,46.11661909199012,49.07681006979955,48.27416200235656,51.257145894750245,38.0,39.0,37.75,39.0,14711600.0,38.66678960216472,40.87123165170051,41.248429863445196,37.95,42.9,43.235,39.795,75.86276852446957,52.48696336940334,44.495236991033686,46.99231751446418,197.5,197.5,193.5,195.5,2386800.0,189.43886031719939,181.27456600200918,170.3516029021008,186.8,184.45,174.99,136.5225,61.47433309748926,61.967560663257196,58.46500113511306,59.6515719550447,37.5,37.75,36.5,36.75,10884900.0,37.51483964098492,37.024180776104444,35.549890375425434,37.525,38.208333333333336,35.68,31.403999996185302,8.836207496477055,40.23690053234565,48.22564730437964,53.54351052253612,4.579999923706055,4.639999866485596,4.480000019073486,4.480000019073486,10640400.0,4.563050983943767,4.484622470817917,4.479125085381679,4.58600001335144,4.421333328882853,4.37919997215271,4.6717000007629395,13.979319206387673,43.396006024822384,49.71332847949472,50.08073157560098,4.539999961853027,4.599999904632568,4.480000019073486,4.5,2428600.0,4.593757848111016,4.653937144896449,4.504996834400749,4.577999925613403,4.885666672388712,4.578599991798401,3.9652999949455263,16.556515631657238,35.10816798741357,44.190947971037296,51.06541347348338,167.0,169.5,167.0,167.5,900.0,170.0190715101644,167.6345530063283,162.7921859071506,170.1,169.4,163.07,148.66,25.59735885594664,39.93548660844244,48.6538937296311,55.82907754988852,,,,,,,,,,6.099999904632568,4.260000228881836,5.900000095367432
